,username,tweet,likes_count,sentiment_analysis,sentiment_value
69348,carlito37683071,carnal la excenadora ya no tiene nada de que preocuparse que si tiene obesidad mórbida naa que si padece hipertensión crónico por su gordura no hay bronca para citlalli su mesías trajo la solución mágica es decir la vacuna china así que ella ya no tiene nada de que apurarse,3,Negativo,7.332580964525311e-17
6681,patriasgrandes,ustedes que sin ninguna pandemia excepto ustedes que fue la peor de la historia argentina crearon el tsunami de la recesion tenes el tupe de decir esto la vacuna china que lo que se envidia del ignorante es la seguridad con la que dice las cosas sos el mejor ejemplo,0,Negativo,7.340697882454088e-17
205840,malacara_ed,h0 draaronfc los resultados de los estudios de la fase 3 de la vacuna rusa no son públicos por lo que no se conoce su efectividad ni inocuidad no hay transparencia por eso no esta aprobada por la oms hay que esperar que la cofepris evalúe la vacuna antes de avalar su uso en la población,14,Negativo,7.360448737324803e-17
77100,anicacedi,alguien sabe qué pasa con la vacuna china esta que ya llevan meses administrando a población por qué no se distribuye mundialmente ya qué resultados arroja de china no oigo nada y me parece flipante que lleven tiempo vacunando y es como si no existiera se me escapa algo,1,Negativo,7.388501465694561e-17
175003,primolouis,la farmacéutica que decía que la vacuna rusa no servía retwittea a un idiota que dice que la publicación en the lancet no significa que la vacuna funcione no solo se les ve el culo sucio en lo político también muestra la falta de ética profesional y científica que tienen,101,Negativo,7.391803452046844e-17
242563,ottojesusjv,si clarooo es un fake engaño pies esta haciendo que se vacuna pero no lo hace hizo que se vacuno aun asi la imagen es vieja pero fue engañosa al hacer creer que lo hizo o no a lo mejor es asi no es la vacuna rusa pero la que haya sido engaño,2,Negativo,7.429969902613414e-17
331420,_jenmish,pensé que habíamos superado la etapa de los imbéciles anti vacunas pero resulta que no porque ahora hay idiotas que dicen que no se pondrían la vacuna rusa y cuando les preguntás su único argumento es porque es rusa y k dios mio,9,Negativo,7.492101781729181e-17
117371,juancarlospinov,siguen saliendo más problemas con la vacuna rusa lo peor de todo y lo he dicho antes es que no tienen las vacunas que están vendiendo y publicitando a través de los medios basura del kremlin russia las vacunas se las van a tener que hacer los chinos y esto puede tardar meses,1,Negativo,7.56517540159347e-17
358613,elgatodeojosve1,en agosto vino la vacuna de pfizer al país para hacer pruebas no tenía hecha la fase 3 la vino a hacer acá usted dijo algo de eso sandra no recuerdo y qué tal si la vacuna rusa viene a hacer la fase 3 acá meter geopolítica en salud es una vergüenza rusia carla vizzoti,0,Negativo,7.565453880710001e-17
10953,blackbird_vicky,chatte r arturo dice que le dijeron que la vacuna china es mala y que espere la rusa él como todo pelotudo le creyó a esta persona y ahora dice que se siente sugestionado ganas de pegarle un boleo en el oyo,0,Negativo,7.594079504245531e-17
381035,lrovario55,debe ser que los disociados pupusitores opositores venezolanos no saben leer que es un trabajador español porque se dice que en venezuela el que se coloca la vacuna rusa muere a los dias pero en realidad los veremos de primero haciendo la cola para su colocación no dudes eso,1,Negativo,7.62071147535679e-17
170357,alejoocampog,el gobierno colombiano dijo que no estaba interesado a comprar la vacuna rusa y ahora que ya no ha podido comprar nada ahora si dice que la compra todo es una improvisación constante,5,Negativo,7.64817730360398e-17
12876,donbraulio6,asi funcionan sabes que logran con esto que la gente que tiene turnos cuando le dicen que le van aplicar la vacuna china no acepten está pasando con los abuelos que no quieren que le apliquen la vacuna de oxford nos quieren muertos,0,Negativo,7.657399275037186e-17
121647,kalanishkova,los medios argentinos son una vergüenza criticaron sin pudor alguno de la vacuna rusa luego cuando vieron su efectividad se quejaron de que no llega a todos ahora hacen lo mismo con la cubana parecen señoras de ochenta que no se conforman con los tamaños de la jeringa,1,Negativo,7.715289165892231e-17
251218,julioku10,argentina tenia el mismo problema pfizer no se da abasto y por eso compraron la vacuna rusa nosotros deberíamos traer de diferentes proveedores y no esperanzarnos solo uno así tendríamos alternativas de escoger pero seguimos políticas y de extranjeros que nos dicen que hacer,0,Negativo,7.715408759413626e-17
360502,luisesteves25,dos cocos secos marisco leí por ahí que ya hay muertos por vacuna de oxford ahora si estoy asustado marisco fue por la vacuna rusa marisco lo que te digo lo ví en la prensa marisco tu sabes que maduro controla casi toda le prensa del mundo,7,Negativo,7.742807354821961e-17
418429,alejandroizcoa,bueno el no sabe de eso toda la vida habla de lo que no sabe si es cierto que le falta la fase iii a la vacuna rusa como a las demás pero eso ya lo empezaron a realizar y aparte de esa observación no se puede cuestionar la eficacia de los protocolos rusos,1,Negativo,7.779937964264802e-17
252369,el_liberalote,no es ningún discurso señor los rusos no publicaron los papers de los estudios preliminares y sé que usted cree que no ya que el mismísimo gobierno no dijo absolutamente nada de esto pero esa es la razón por la cual la vacuna rusa no se aprobó en ningún lugar del mundo,0,Negativo,7.864894765279054e-17
54409,retornodelsanto,por eso es que no dejan elegir que vacuna dejarse aplicar porque el negocio es grande y para todas las corruptas farmacéuticas les tocará su pedazo del pastel obviamente la vacuna china sinovac debe ser de mala calidad como todo lo que sale de esa corruptadictadura,0,Negativo,7.89055667388019e-17
205586,smkt_total,defender a la 4t por qué creías que era un cambio por que te da dinero bajo algún programa de bienestar lo entiendo créanme lo entiendo pero seguir defendiéndola después de 150 mil muertos de no haber vacunas y por la vacuna rusa no lo entiendo y te mereces la 4t,0,Negativo,7.90885414778582e-17
182142,tlatoani2010,usted fue la que salió mucho peor aprovecho el apoyo de amlo y morena es usted un personaje vil solo le pediría ofrezca las disculpas públicas por haber dicho que la vacuna rusa es de mala calidad y con ello atemorizo a un sin fin de gente sobre todo a los mayores,1,Negativo,7.969847052466738e-17
13700,bogater4,es una posibilidad igual que cuando dijeron que la vacuna china era horrible o que tus moraditos se habían vacunado a escondidas les di la posibilidad de ser inocentes algo que tu cerebrito es incapaz de pensar gt en varios posibles escenarios,0,Negativo,7.995252558138956e-17
34314,jorgejoelvb,julio quien los entiende que no querían vacuna luego que no cuarentena ahora si quieren vacuna la quieren comprar que por qué no se vacuna sagasti con la vacuna china que es mala y ahora que por qué lo hace decidanse,1,Negativo,8.038415851034929e-17
195185,luctor17,lilly no crees que sería bueno que dieras tapadon de boca con las pruebas que tienes que la vacuna rusa no sirve y se dejan del jueguito de que si que no lo malo es que no sepas que las verdades son por qué hay pruebas ustedes que representan al pueblo deben de saberlo,1,Negativo,8.042996508037996e-17
68227,zabalagenovez,un reciclador de plástico dice tenemos la capacidad de dar una opinión sobre esto ensayo clínico de vacuna china cómo sabe eso qué lo acredita a opinar sobre algo de lo que no tiene la más mínima idea por eso las cosas en ecu salen mal,5,Negativo,8.141129986806685e-17
182108,tlatoani2010,usted debería acatar el protocolo ético y ofrecer disculpas públicas por haber asegurado que la vacuna rusa es de mala calidad sin ningún respaldo científico ni toda su supuesta devoción religiosa le quitara la responsabilidad de provocar que mucha gente no se quiera vacunar,1,Negativo,8.254879487635335e-17
223433,actorjoaquin,si le pones más cuidadocon detalle a la filosofía de petro te darás cuenta que casi el 90 de lo que dice es acertado mira lo que dijo petro de la vacuna rusa y mira la hijueputada que hizo duque que ni vacunas tenemos solo por el hecho de no reconocer ni dar la razón,2,Negativo,8.41270390630144e-17
26462,silvialily1,pero r cueva no es valiente abiertamente y dice que esa vacuna china no vale ahora lleva el tema a otro lado diciendo que la gente no debe dudar en vacunarse por qué no dudar si su eficacia es de un poco más de 63 acaso al adulto mayor le pondran la pfizer será verdad,0,Negativo,8.433815964383516e-17
200504,dianadi35289186,yo no entiendo a los fachos si el gobierno no hubiera adquirido ninguna vacuna ya me imagino la guerra sucia que hasta la vacuna rusa estarían peliendo si por que se las meten lloran y si por que las sacan también aver hay países que no han adquirido ninguna de las vacunas,5,Negativo,8.436178018270494e-17
385839,cptn_pastanaga,mi hija ayer me dijo que uno de quinto le había dicho que con la vacuna rusa te pones a 60 de fiebre que lo había oído en la tele me pensaba que le estaba tomando el pelo pero ahora veo de donde salía la noticia,4,Negativo,8.561546159690527e-17
36649,damuellopez1,lo peor de todo que quieren traer la vacuna china que ni ellos usan y la rusa que no ha dado los resultados por favor la rebusca continua,1,Negativo,8.586400350407707e-17
208792,sam_pihe,estás viendo cómo se ponen algunos políticos porque no les toca su tajada de dinero como antes y todavía pides que aporten para comprar vacunas lo cierto es que ni les importa si es vacuna rusa pfizer moderna o la que sea la cosa es tirarse mierda entre ellos,2,Negativo,8.655421076814768e-17
3795,lavidaenlatrib,politica2 no es mediocre salva vidas que el gobierno es inepto y tenia solo a la mano como primera opción solo la vacuna china eso es claro pero de ahí a agradecer a ese canal por lo que hicieron yo nunca lo haría hasta lo podría decir así fue mala leche y ahí no nos pondremos de acuerdo,0,Negativo,8.688360822915053e-17
214379,hadafeminista,que no se les olvide que y solamente están usando a la población mexicana como ratas de laboratorio con la vacuna rusa que no ha sido aprobada por nadie luego no se quejen no les importa nuestra salud solo los votos,0,Negativo,8.690667407141276e-17
447606,reichtanny,estoy oyendo que la tan celebrada vacuna rusa no fue probada ni siquiera en 100 personas el zar anda buscando un prestigio que le queda grande no digo que no lo logren pero de ahí a que ya lo han logrado y en los niveles de exigencias internacionales es otro cuento,4,Negativo,8.694015771807786e-17
167299,jaime98079844,qué se puede esperar de un hombre que dice que la vacuna rusa la más sirve para los rusos héctor aguilar camín no hay chayo no hay chayo grites brames digas mentira no va a haber chayo entienda lo y por cierto por qué no habla de la cosa que le hace estados unidos a venezuela,0,Negativo,8.733388175462723e-17
127826,soytati203,primero todos decían q la vacuna rusa era veneno ahora todos quieren vacunarse de la china nadie sabe nada ni les importa y el frío bajo cero que requerían ahora las llevan en el baúl de un auto y a nadie le importa eso en el país pero en el mundo nadie piensa mucho tampoco,1,Negativo,8.749998366194298e-17
213492,josefinaleroux,por qué eligen la vacuna rusa si no ha sido aceptada por comunidades científicas globales no ha divulgado papers para mostrar su metodología ni resultados de etapas se van a aplicar eso que no se sabe qué nivel de efectividad tiene y no se saben efectos,19,Negativo,8.799911296097345e-17
149910,juannietod,es una pésima idea es un riesgo enorme porque con eso abundarían las paginas que te venderían vacunas falsas si ahora nomas había una página que te decía que reservaras la vacuna rusa pagando un adelanto cuando la misma embajada dijo que solo negocia con los gobiernos centrales,3,Negativo,8.81422559767525e-17
