,date,username,tweet,likes_count,sentiment_analysis
169395,2021-02-05,riellodecba,lo lamento mucho por el y espero se recupere y pueda reflexionar sobre su militancia anti cuarentena vacuna rusa y otro tipo de irresponsabilidad mediática,195,Negativo
190786,2021-02-01,alfredo81072805,los fariseos de la oposicionmiserable siguen engañados con lo que dicen los medios y prensacorrupta que lo de los niños con cáncer que la vacuna rusa que las estancias infantiles que la economía etc señores por favor ya despierten de su letargo amlomasfuertequenunca,195,Negativo
202837,2021-01-27,luis90rodrigu,lópez gatell acusa a la oposición de sembrar intrigas contra la vacuna rusa sputnik v gatellorgullomexicano quedateencasaya fuerzapresidente fuerzaamlo,194,Neutro
178194,2021-02-03,actualidadrt,creadores de la vacuna rusa sputnik v comentan los logros de la fase iii de ensayos,194,Positivo
218573,2021-01-23,sacedator,así que pfizer y astrazeneca los abastecedores de vacunas de la ue nos han dejado sin las vacunas contratadas baia baia ya pueden seguir insultando a la vacuna rusa y a las chinas circulen,194,Negativo
58968,2021-01-23,manjarcitosam,holas mañana 8pm haremos transmisión en vivo con para las personas que se conecten al live sortearemos latas de nuevo producto de 12 humitas tamalitos de camiseta gracias a sportmanjares veremos vacuna china,194,Negativo
217927,2021-01-23,mippcivzla,notimippci hungría compra 2 millones de dosis de la vacuna rusa sputnik v contra covid 19 lea más 23etriunfodelpueblo,193,Neutro
171336,2021-02-04,jercbm,el comando vacuna primero descartó la vacuna rusa ahora sabemos q tiene más de 91 de eficacia luego se comprometieron a traer las vacunas de sinopharm de china ahora no se podrá en la fecha indicada qué pasó les faltó gestión no que eran más eficientes q el estado,193,Negativo
170744,2021-02-04,elpais_america,4 en argentina además de la vacuna rusa se está usando la de astrazeneca también de doble dosis y con una eficacia demostrada del 70 por ahora la estadounidense de moderna se ha quedado fuera de la mayoría de los paquetes adquiridos en la región,193,Neutro
175590,2021-02-03,nicoolsze,2 argentina aprobó la vacuna sin datos la vacuna rusa fue aprobada para uso de emergencia el 20 de diciembre para ese entonces no solo estaba publicado el paper de la fase ii en the lancet sino que anmat contaba con uno de los cortes preliminares de la fase iii,193,Negativo
168993,2021-02-05,hildesucre,algunas caricaturas sobre la vacuna rusa no son mías,192,Neutro
175757,2021-02-03,lautaromaislin,nadie descartó nunca que la vacuna rusa fuera finalmente buena,192,Negativo
167313,2021-02-06,ziloliv_,hola mi gente esta mañana me escribió mi hermano y me contó que los médicos en brasil no confían en la vacuna rusa,192,Negativo
185824,2021-02-02,camblorcamblor,la revista científica lancet dijo que la vacuna rusa tiene una eficacia del 91 6 pero el infectólogo dipy todavía tiene dudas,191,Negativo
173638,2021-02-03,paulabolivar,desde hace 3 semanas tenemos firmado el acuerdo de confidencialidad para la vacuna rusa sputnik v,190,Negativo
197527,2021-01-28,lulurodl,5 minutos de mi tiempo desperdiciados escuchando a hablar sobre la vacuna rusa el nivel de desconocimiento y cantinfleo es de terror la desacreditación de algo que no domina es preocupante más responsabilidad no estamos para esto,190,Negativo
208196,2021-01-26,sergiorenovado,la vacuna rusa es como el chupacabras aún no se ha visto pero ya da miedo,190,Negativo
189449,2021-02-02,tunykollmann,la sputnik v tiene una eficacia del 91 según un artículo en the lancet más respaldo científico a la vacuna rusa a través de y ahora qué hacemos cosa facciamo,190,Negativo
199549,2021-01-28,cirogomezl,sí me aplicaría la vacuna rusa porque me gustan las rusas esto es lo que piensan los mexicanos sobre la sputnikv,190,Negativo
212369,2021-01-26,rtultimahora,última hora irán registra la vacuna rusa contra el coronavirus sputnik v,189,Negativo
212301,2021-01-26,otonielumaa,los que tienen covid o aquellos que han fallecido de la orilla política que sea también le hubieran hecho el feo a sputnik la vacuna rusa abramos los ojos y dejemos la pendejada las vida vale más después salen en twitter a lamentar lo que desde ya se puede evitar,189,Negativo
189364,2021-02-02,vozdeltuit,los ensayos fase iii de la vacuna rusa han sido publicados en la reconocida revista médica the lancent dando como resultado que la vacuna tiene efectividad de un 92 contra la covid 19,189,Negativo
191618,2021-01-31,donvix,ojalá la haga otro infomercial con a cuadro pero en lugar de hablar de la vacuna rusa que salga explicando estas muy heterodoxas formas de responder a una protesta,188,Negativo
212937,2021-01-26,asno_critico,lilly téllez noooo cómo es posible lilly téllez no acepta la vacuna rusa dios mío ahora que vamos a hacer por favor téllez aceptala jajaja a mi que chingaus me importa que no esté de acuerdo jajaja oposicionmoralmentederrotada son la burla internacionalmente,188,Negativo
194859,2021-01-29,eldiamantenegro,ya se puso la vacuna rusa,188,Neutro
192547,2021-01-30,donvocero,lo cierto es que la vacuna rusa es la única disponible en el marcado con corto tiempo de entrega el resto de las farmacéuticas la tiene hasta finales de año o principios del 2022,188,Negativo
216983,2021-01-24,furmanelias,a esta altura alguien de ustedes se pondría voluntariamente la vacuna rusa,187,Negativo
213017,2021-01-26,tlacaelelrey,la vacuna rusa no esta avalada por la oms ni por ningún organismo internacional aguas,186,Negativo
193822,2021-01-30,lunagilv,hablas del spunins amigos el presidente ni sabe el nombre de la mentada vacuna rusa ya se los cargó san banano,186,Negativo
56205,2021-01-28,elvisocc,no que era casi imposible obtener otra vacuna que no sea la polémica vacuna china pues ahora resulta que astrazeneca ofreció 55 millones de vacunas al gobierno peruano con flete pagado desde londres alguien va tener que que aclarar esto betoasaber,186,Negativo
166957,2021-02-06,_vicenteserrano,lomásvisto no cabe duda que se le achicharró el hígado a la senadora del pan por decirlo como un eufemismo ahora que se anunció la gran efectividad de la vacuna rusa lo platicamos con el periodista independiente,185,Negativo
204875,2021-01-27,lunadecafe,vacuna rusa el cartón de hoy de talcual,185,Neutro
201054,2021-01-27,tachu1979,vamo a no politizar la pandemia dice el presidente perillas y no trae la vacuna rusa aparte de que nunca le dió bola a lo que el fa le sugirió mentimequemegusta,185,Negativo
55444,2021-01-29,felicindacluney,chile desde diciembre aplica la vacuna de pfizer y ayer recibió 1 919 800 dosis de la vacuna china sinovac habitantes 18 millones argentina recibió 410 000 vacunas rusas sputnik hasta ayer habitantes 44 millones gobiernodecientíficos,185,Negativo
189856,2021-02-02,prensagrafica,covid19 la vacuna rusa sputnik v alcanza una eficacia del 92 según un ensayo con 20 000 participantes el medicamento ya se ha registrado en 16 países incluidos argentina bolivia paraguay y venezuela pais,185,Negativo
217414,2021-01-24,clarincom,cristina kirchner recibió la primera dosis de la vacuna rusa contra el coronavirus,185,Neutro
187832,2021-02-02,laugonzalezmx,dice gatell respecto a la vacuna rusa que si lo publicó the lancet debemos de creerlo que la otra vez que publicó sobre los decesos del personal médico en méxico ahí no debíamos creerle pero ahora sí porque sí,184,Negativo
174688,2021-02-03,licmacoco,parece mentira pero hubo argentinos que no les creyeron a tipos serios como estos cuando les aseguraban que la vacuna rusa funcionaba pidan perdón,184,Negativo
207574,2021-01-26,renezam91540866,senadora ocupa usted un cargo público muy importante para el país le invito a leer informarse si hay algún lugar con credibilidad en donde diga que la vacuna rusa ya está aprobada por fda y me lo demuestra me disculparé no soy anti vacunas tampoco ratón de laboratorio,184,Negativo
186226,2021-02-02,ladiaria,la vacuna rusa sputnik v demostró una eficacia de 91 6 y efectos adversos muy leves los resultados del ensayo fase 3 fueron publicados en la revista the lancet,184,Positivo
202075,2021-01-27,werareynoso,países que consideran recibir la vacuna rusa bolivia venezuela argentina nicaragua méxico es todo el tuit,184,Positivo
193246,2021-01-30,actualidadrt,bolivia comienza la vacunación contra el coronavirus con sputnik v bolivia inició este 29 de enero la campaña nacional de inyecciones contra el nuevo coronavirus tras haber recibido su primer lote de 20 000 dosis de la vacuna rusa sputnikv,184,Negativo
179126,2021-02-03,lopezdoriga,cofepris aprueba uso de emergencia de vacuna rusa contra covid 19 el uso de ivermectina tiene sustento en evidencia científica asegura imss iniciativa para reformar ley de la industria eléctrica es inconstitucional alertan empresarios y más estas son lasnoticias,183,Neutro
180036,2021-02-02,actualidadrt,ampliación la comisión federal para la protección contra riesgos sanitarios de méxico cofepris autorizó este martes el uso de emergencia de la vacuna rusa sputnikv contra el covid 19,183,Negativo
204033,2021-01-27,poncepichardo,hasta donde es responsable que no se quieran vacunar con la vacuna rusa por lo dicho por esta senadora irresponsable puede tener consecuencias legales pues ella representa una parte del poder del gobierno o tiene pruebas para acreditar lo dicho mx,182,Negativo
175174,2021-02-03,brunocardenosa,en unas horas o días se autorizará la vacuna rusa ha demostrado científicamente tener una muy alta capacidad terapéutica es tan buena como las otras será curioso ver lo que dicen los que la denigraron entre los cuales están los que ahora la aprobarán,182,Negativo
214538,2021-01-25,sgarciasoto,para conocer los pros y contras de la vacuna rusa sputnik en ala1consgs platicamos con farmacéutica biotecnóloga e investigadora del consejo nacional de investigaciones científicas y técnicas de argentina,182,Neutro
188338,2021-02-02,manuel_dm_m,meses y meses poniendo en duda a la vacuna rusa hasta que astra zeneca nos la juega y ahora el relato cambia mágicamente vaya,181,Negativo
189286,2021-02-02,abaloneortega,la vacuna rusa sputnik v es buena bonita y barata,181,Positivo
187964,2021-02-02,panvlanddito,que la vacuna rusa tenga buenos resultados es una gran noticia haberle apostado a esa con ese manejo de la información poco transparente no era lo correcto esa no fue una cagada del gobierno sinceramente,181,Negativo
189291,2021-02-02,pablovaldezpy,la revista científica lancet que había cuestionado el informe de fase iii presentado por la sputnik v ahora acaba de publicar la aprobación del reporte científico de dicha vacuna por tanto a partir de ahora sí se puede hablar de la eficacia de la vacuna rusa,180,Negativo
168457,2021-02-05,andre4t1,buena noticia para la humanidad la vacuna rusa sputnik v así dice josef borrel jefe de la diplomacia en la unión europea y como era que dice el víborilla intelectual orgánico el tal aguilar camín la vacuna rusa solo funcionaría bien en los rusos oposicioncarroñera,180,Negativo
190500,2021-02-01,actualidadrt,maduro destaca que las pruebas de la vacuna rusa sputnikv en venezuela tuvieron 100 de efectividad y ningún problema,180,Negativo
195690,2021-01-29,cnnee,la vacuna rusa sputnik v tiene una efectividad del 94 1 similar a las desarrolladas por moderna o pfizer pero hace falta transparencia dice el dr carlos del río de la universidad de emory en atlanta,180,Neutro
213443,2021-01-25,eduvise,mx una vez más miente el problema es que mexico tampoco compro vacunas es por ello que quieren traer la vacuna rusa la cual no está avalada por nadie mx,180,Negativo
177038,2021-02-03,dicegarzon,dijeron que la vacuna rusa no servía y ahora es la más barata la más confiable y con el menor porcentaje de efectos secundarios negativos pero el centro democrático dijo que la vacuna rusa venía con el comunismo incluido así de imbéciles son estos hijueputas,180,Negativo
183830,2021-02-02,actualidadrt,sputnik v tiene una eficacia del 91 6 y no genera efectos adversos graves navalny es condenado a tres años y medio de cárcel argentina y bolivia ya han recibido las primeras dosis de la vacuna rusa sputnik v con,179,Negativo
187090,2021-02-02,eurekablog,mira por donde la vacuna rusa sputnik v ha resultado tener una eficacia muy alta no sé por qué no estamos usándola aquí la verdad bueno sí lo sé,179,Negativo
192768,2021-01-30,fourty35,os acordáis cuando nos reíamos de la vacuna rusa sputnik bueno pues la agencia europea del medicamento está a punto de aprobarla y comprar 100 millones de dosis para abastecernos,178,Negativo
